bhk,area,region,status,price_in_USD,house_type,new
2,1071,Mira Road East,1,104400.0,0,1
2,1100,Mira Road East,0,109440.0,0,1
2,1040,Mira Road East,0,111840.0,0,1
2,1040,Mira Road East,1,111600.0,0,1
1,850,Mira Road East,1,84360.0,0,1
2,1100,Mira Road East,1,116400.0,0,1
1,710,Mira Road East,1,73200.0,0,1
3,1235,Mira Road East,1,174000.0,0,1
3,1240,Mira Road East,1,169200.0,0,1
2,1040,Mira Road East,1,98400.0,0,1
2,1100,Mira Road East,1,139200.0,0,1
2,1180,Mira Road East,1,129600.0,0,1
1,750,Mira Road East,1,82800.0,0,1
1,700,Mira Road East,1,78000.0,0,1
2,1150,Mira Road East,1,139200.0,0,1
1,740,Mira Road East,1,80400.0,0,1
1,760,Mira Road East,0,109800.0,0,1
1,670,Mira Road East,1,80400.0,0,1
1,760,Mira Road East,1,109200.0,0,1
2,970,Mira Road East,1,99000.0,0,1
1,770,Mira Road East,1,81240.0,0,1
2,1040,Mira Road East,1,106200.0,0,1
1,710,Mira Road East,1,75000.0,0,1
2,1010,Mira Road East,1,100800.0,0,1
1,760,Mira Road East,1,76800.0,0,1
2,1053,Mira Road East,1,122400.0,0,1
1,730,Mira Road East,1,69600.0,0,1
2,1020,Mira Road East,1,112800.0,0,1
1,785,Mira Road East,1,77400.0,0,1
1,775,Mira Road East,1,74400.0,0,1
2,1095,Mira Road East,1,138000.0,0,1
1,640,Mira Road East,1,70200.0,0,1
3,1310,Mira Road East,1,177600.0,0,1
2,1080,Mira Road East,0,136799.99999999997,0,1
2,1080,Mira Road East,1,136799.99999999997,0,1
3,1230,Mira Road East,0,172800.0,0,1
3,1230,Mira Road East,1,172800.0,0,1
2,1115,Mira Road East,1,145200.0,0,1
2,1115,Mira Road East,1,142800.0,0,1
2,1110,Mira Road East,1,141600.0,0,1
3,1330,Mira Road East,1,170400.0,0,1
1,690,Mira Road East,0,69000.0,0,1
2,1190,Mira Road East,1,165599.99999999997,0,1
1,690,Mira Road East,1,68640.0,0,1
2,1090,Mira Road East,0,132000.0,0,1
2,1090,Mira Road East,1,132000.0,0,1
2,1070,Mira Road East,1,122400.0,0,1
2,1065,Mira Road East,1,114000.0,0,1
2,1070,Mira Road East,1,121200.0,0,1
2,1070,Mira Road East,1,121200.0,0,1
2,1050,Mira Road East,0,112200.0,0,1
2,1060,Mira Road East,0,121200.0,0,1
2,1050,Mira Road East,1,111600.0,0,1
2,1060,Mira Road East,1,120000.0,0,1
2,1130,Mira Road East,1,115200.0,0,1
2,1050,Mira Road East,1,108000.0,0,1
3,1165,Mira Road East,1,139200.0,0,1
2,1150,Mira Road East,0,120000.0,0,1
2,1150,Mira Road East,1,120000.0,0,1
2,1090,Mira Road East,0,108600.0,0,1
2,1090,Mira Road East,1,108000.0,0,1
1,690,Mira Road East,1,74400.0,0,1
2,1065,Mira Road East,0,111000.0,0,1
2,1065,Mira Road East,1,110400.0,0,1
2,1055,Mira Road East,1,115800.0,0,1
1,720,Mira Road East,0,67800.0,0,1
1,720,Mira Road East,1,67200.0,0,1
1,710,Mira Road East,0,77400.0,0,1
1,710,Mira Road East,1,76800.0,0,1
1,747,Mira Road East,1,74400.0,0,1
2,1100,Mira Road East,1,117600.0,0,1
2,1070,Mira Road East,0,117000.0,0,1
2,1070,Mira Road East,1,116280.0,0,1
1,720,Mira Road East,0,81600.0,0,1
1,720,Mira Road East,1,81000.0,0,1
2,1070,Mira Road East,1,114720.0,0,1
2,1040,Mira Road East,0,112800.0,0,1
1,740,Mira Road East,0,83160.0,0,1
1,712,Mira Road East,1,73200.0,0,1
1,715,Mira Road East,0,76200.0,0,1
1,715,Mira Road East,1,75600.0,0,1
1,740,Mira Road East,1,82800.0,0,1
1,711,Mira Road East,1,74400.0,0,1
1,730,Mira Road East,1,81600.0,0,1
1,600,Mira Road East,1,84000.0,0,1
2,1100,Mira Road East,0,117840.0,0,1
1,710,Mira Road East,1,74400.0,0,1
2,1100,Mira Road East,1,117600.0,0,1
1,700,Mira Road East,0,73200.0,0,1
2,1070,Mira Road East,1,116880.0,0,1
3,1300,Mira Road East,0,176400.0,0,1
1,710,Mira Road East,1,76608.0,0,1
2,1020,Mira Road East,1,102000.0,0,1
3,1300,Mira Road East,1,177600.0,0,1
1,688,Mira Road East,1,76368.0,0,1
1,688,Mira Road East,1,75456.0,0,1
2,1100,Mira Road East,0,142800.0,0,1
2,1100,Mira Road East,1,141600.0,0,1
1,783,Mira Road East,0,81840.0,0,1
1,732,Mira Road East,1,75336.0,0,1
2,1070,Mira Road East,1,114600.0,0,1
3,1325,Mira Road East,1,164400.00000000003,0,1
2,1050,Mira Road East,1,113280.0,0,1
2,1010,Mira Road East,1,128400.0,0,1
2,1050,Mira Road East,1,112680.0,0,1
1,688,Mira Road East,1,71208.0,0,1
1,710,Mira Road East,1,82560.0,0,1
2,1040,Mira Road East,1,112200.0,0,1
1,1040,Mira Road East,1,111120.0,0,1
1,670,Mira Road East,1,80496.0,0,1
2,970,Mira Road East,1,102240.0,0,1
3,1440,Mira Road East,0,157200.0,0,1
2,970,Mira Road East,0,103800.0,0,1
2,1060,Mira Road East,1,127200.0,0,1
4,1060,Mira Road East,0,104400.0,0,1
2,970,Mira Road East,1,103680.0,0,1
1,760,Mira Road East,0,78000.0,0,1
2,1050,Mira Road East,0,101400.0,0,1
3,1356,Mira Road East,0,172800.0,0,1
1,770,Mira Road East,1,85560.0,0,1
3,1356,Mira Road East,1,171600.0,0,1
2,1050,Mira Road East,1,100800.0,0,1
2,1053,Mira Road East,0,120000.0,0,1
1,710,Mira Road East,0,71400.0,0,1
2,1053,Mira Road East,1,122400.0,0,1
1,770,Mira Road East,1,84360.0,0,1
2,1060,Mira Road East,0,108600.0,0,1
1,710,Mira Road East,1,70800.0,0,1
2,1060,Mira Road East,1,108000.0,0,1
1,710,Mira Road East,0,79800.0,0,1
1,710,Mira Road East,1,79440.0,0,1
1,690,Mira Road East,0,72600.0,0,1
1,710,Mira Road East,0,78600.0,0,1
1,690,Mira Road East,1,72000.0,0,1
3,1530,Mira Road East,1,165599.99999999997,0,1
2,1050,Mira Road East,0,113400.0,0,0
2,1050,Mira Road East,0,112800.0,0,1
1,860,Mira Road East,0,83400.0,0,1
1,756,Mira Road East,0,79200.0,0,0
1,756,Mira Road East,0,78600.0,0,1
1,830,Mira Road East,0,82440.0,0,1
1,650,Mira Road East,0,71400.0,0,0
1,795,Mira Road East,1,79440.0,0,1
1,650,Mira Road East,0,70800.0,0,1
1,770,Mira Road East,1,77160.0,0,1
2,995,Mira Road East,0,93600.0,0,0
2,1070,Mira Road East,0,112200.0,0,1
2,995,Mira Road East,0,94200.0,0,1
3,1300,Mira Road East,0,138000.0,0,1
2,1060,Mira Road East,0,120000.0,0,0
1,708,Mira Road East,1,73440.0,0,1
3,1300,Mira Road East,1,138000.0,0,1
2,1070,Mira Road East,1,111600.0,0,1
2,1090,Mira Road East,0,118200.0,0,1
2,877,Mira Road East,0,97619.99999999999,0,1
2,1090,Mira Road East,1,117600.0,0,1
2,877,Mira Road East,1,97560.0,0,1
2,1050,Mira Road East,0,108600.0,0,1
2,1050,Mira Road East,1,108000.0,0,1
1,710,Mira Road East,0,76560.0,0,1
1,710,Mira Road East,1,76500.0,0,1
1,732,Mira Road East,0,75420.0,0,1
2,990,Mira Road East,1,95400.0,0,1
1,690,Mira Road East,0,69600.0,0,1
1,732,Mira Road East,1,75360.0,0,1
1,690,Mira Road East,1,68640.0,0,1
2,1045,Mira Road East,1,120000.0,0,1
2,995,Mira Road East,1,96360.0,0,1
1,760,Mira Road East,0,71160.0,0,1
1,760,Mira Road East,1,70800.0,0,1
1,710,Mira Road East,1,73200.0,0,1
2,1060,Mira Road East,0,115800.0,0,1
2,970,Mira Road East,1,105240.0,0,1
2,970,Mira Road East,0,104160.0,0,1
2,1050,Mira Road East,0,117900.0,0,1
2,970,Mira Road East,1,103560.0,0,1
2,1040,Mira Road East,0,112800.0,0,1
2,1040,Mira Road East,1,112200.0,0,1
1,740,Mira Road East,1,79200.0,0,1
1,725,Mira Road East,0,88200.0,0,1
1,725,Mira Road East,1,87900.0,0,1
1,720,Mira Road East,1,86700.0,0,1
1,700,Mira Road East,0,84600.0,0,1
1,700,Mira Road East,1,84000.0,0,1
2,1110,Mira Road East,0,111000.0,0,1
2,1110,Mira Road East,1,110400.0,0,1
2,1090,Mira Road East,0,102600.0,0,1
1,860,Mira Road East,1,83160.0,0,1
2,1080,Mira Road East,0,99600.0,0,1
2,1080,Mira Road East,1,99000.0,0,1
2,1040,Mira Road East,0,111120.0,0,1
1,710,Mira Road East,1,70800.0,0,1
2,1065,Mira Road East,0,95400.0,0,1
2,1040,Mira Road East,1,110880.0,0,1
2,1065,Mira Road East,1,94800.0,0,1
1,690,Mira Road East,1,72000.0,0,1
2,1060,Mira Road East,0,94200.0,0,1
2,1060,Mira Road East,1,93600.0,0,1
2,995,Mira Road East,1,103800.0,0,1
1,720,Mira Road East,1,76800.0,0,1
1,750,Mira Road East,1,70800.0,0,1
1,825,Mira Road East,1,84000.0,0,1
2,1040,Mira Road East,1,107400.0,0,1
1,795,Mira Road East,1,81600.0,0,1
1,665,Mira Road East,1,64800.0,0,1
1,695,Mira Road East,1,68400.0,0,1
1,755,Mira Road East,1,73200.0,0,1
1,760,Mira Road East,1,75600.0,0,1
1,690,Mira Road East,1,67200.0,0,1
1,690,Mira Road East,1,75600.0,0,1
1,720,Mira Road East,1,69000.0,0,1
2,1060,Mira Road East,1,112800.0,0,1
1,730,Mira Road East,1,78600.0,0,1
2,990,Mira Road East,1,95400.0,0,1
2,1100,Mira Road East,1,117600.0,0,1
2,1100,Mira Road East,0,117000.0,0,1
2,1100,Mira Road East,1,116400.0,0,1
1,710,Mira Road East,1,80400.0,0,1
3,1356,Mira Road East,1,170400.0,0,1
2,990,Mira Road East,1,96600.0,0,1
2,1071,Mira Road East,0,106200.0,0,1
2,1071,Mira Road East,1,105600.0,0,1
1,700,Mira Road East,1,74400.0,0,1
2,995,Mira Road East,0,94200.0,0,1
2,995,Mira Road East,1,93600.0,0,1
2,1040,Mira Road East,1,104400.0,0,1
2,995,Mira Road East,0,102600.0,0,1
2,995,Mira Road East,0,99600.0,0,1
1,700,Mira Road East,0,73200.0,0,1
2,995,Mira Road East,1,98700.0,0,1
1,700,Mira Road East,1,72000.0,0,1
2,995,Mira Road East,1,102000.0,0,1
1,695,Mira Road East,1,69600.0,0,1
2,980,Mira Road East,1,104400.0,0,1
2,980,Mira Road East,1,103296.0,0,1
2,975,Mira Road East,0,101772.0,0,1
2,975,Mira Road East,1,101652.0,0,1
2,877,Mira Road East,0,97644.0,0,1
1,735,Mira Road East,0,81719.99999999999,0,1
1,735,Mira Road East,1,81528.0,0,1
1,720,Mira Road East,0,78551.99999999999,0,1
1,720,Mira Road East,1,78432.0,0,1
1,710,Mira Road East,0,76728.0,0,1
2,1060,Mira Road East,0,122400.0,0,1
1,730,Mira Road East,0,77400.0,0,0
2,1060,Mira Road East,1,118800.0,0,1
2,1045,Mira Road East,0,117000.0,0,1
2,1045,Mira Road East,1,116400.0,0,1
1,740,Mira Road East,0,75000.0,0,1
1,740,Mira Road East,1,74400.0,0,1
1,650,Mira Road East,0,71400.0,0,1
1,650,Mira Road East,1,70800.0,0,1
2,1050,Mira Road East,1,114000.0,0,1
2,1020,Mira Road East,0,113400.0,0,0
2,1045,Mira Road East,0,120000.0,0,0
1,640,Mira Road East,0,72600.0,0,0
1,640,Mira Road East,1,72000.0,0,1
1,630,Mira Road East,0,70200.0,0,0
1,630,Mira Road East,1,69600.0,0,1
2,1020,Mira Road East,0,109800.0,0,0
2,1020,Mira Road East,1,109200.0,0,1
2,1120,Mira Road East,1,121200.0,0,1
1,688,Mira Road East,1,75480.0,0,1
2,1170,Mira Road East,1,142800.0,0,1
2,1152,Mira Road East,1,140400.0,0,1
2,1050,Mira Road East,0,113040.0,0,1
2,1065,Mira Road East,0,114600.0,0,1
2,1120,Mira Road East,0,113400.0,0,1
1,720,Mira Road East,0,75000.0,0,1
2,1040,Mira Road East,0,103800.0,0,1
1,760,Mira Road East,0,87000.0,0,1
2,1060,Mira Road East,0,113400.0,0,1
1,710,Mira Road East,0,81000.0,0,1
2,1040,Mira Road East,0,111000.0,0,1
1,710,Mira Road East,0,72600.0,0,1
1,710,Mira Road East,0,71400.0,0,1
1,740,Mira Road East,0,81000.0,0,1
2,1040,Mira Road East,0,106800.0,0,1
1,700,Mira Road East,0,78600.0,0,1
1,670,Mira Road East,0,81000.0,0,1
2,970,Mira Road East,0,99600.0,0,1
1,688,Mira Road East,0,75540.0,0,1
1,714,Mira Road East,1,74640.0,0,1
1,710,Mira Road East,0,78540.0,0,1
1,690,Mira Road East,1,76380.0,0,1
1,678,Mira Road East,0,75660.0,0,1
1,678,Mira Road East,1,75600.0,0,1
2,982,Mira Road East,0,110640.0,0,1
2,1010,Mira Road East,0,109860.0,0,1
1,745,Mira Road East,0,83640.0,0,1
1,745,Mira Road East,1,83519.99999999999,0,1
1,714,Mira Road East,0,74880.0,0,1
2,1120,Mira Road East,0,121200.0,0,1
2,915,Mira Road East,0,103680.0,0,1
2,915,Mira Road East,1,103560.0,0,1
2,1015,Mira Road East,1,109980.0,0,1
2,1010,Mira Road East,1,109620.0,0,1
3,1360,Mira Road East,1,142800.0,0,1
1,690,Mira Road East,1,71820.0,0,1
3,1790,Mira Road East,0,194400.00000000003,0,1
2,1310,Mira Road East,0,140400.0,0,1
2,1310,Mira Road East,1,140400.0,0,1
1,1010,Mira Road East,1,110160.0,0,1
1,690,Mira Road East,0,74400.0,0,1
1,690,Mira Road East,0,72600.0,0,1
2,990,Mira Road East,0,96000.0,0,1
2,1070,Mira Road East,0,115560.0,0,1
2,1070,Mira Road East,1,115380.0,0,1
1,715,Mira Road East,0,77100.0,0,1
1,715,Mira Road East,1,77040.0,0,1
2,1050,Mira Road East,1,114000.0,0,1
2,1060,Mira Road East,0,116640.0,0,1
2,1050,Mira Road East,1,112260.0,0,1
2,1060,Mira Road East,1,116400.0,0,1
2,1040,Mira Road East,0,113040.0,0,1
2,1040,Mira Road East,1,112560.0,0,1
1,720,Mira Road East,1,68700.0,0,1
1,705,Mira Road East,1,73200.0,0,1
1,720,Mira Road East,1,77400.0,0,1
1,716,Mira Road East,0,76200.0,0,1
1,712,Mira Road East,0,73440.0,0,1
2,1050,Mira Road East,0,117600.0,0,1
1,770,Mira Road East,1,83760.0,0,1
1,700,Mira Road East,0,81600.0,0,1
1,710,Mira Road East,1,78960.0,0,1
2,1040,Mira Road East,1,105600.0,0,1
1,690,Mira Road East,0,76200.0,0,1
1,690,Mira Road East,1,73200.0,0,1
1,690,Mira Road East,1,75840.0,0,1
2,1071,Mira Road East,1,106800.0,0,1
2,1040,Mira Road East,0,111264.0,0,1
2,1040,Mira Road East,1,111024.0,0,1
2,1100,Mira Road East,1,104400.0,0,1
2,930,Mira Road East,1,103440.0,0,1
1,725,Mira Road East,1,75600.0,0,1
2,1100,Mira Road East,0,116640.0,0,1
1,695,Mira Road East,0,80880.00000000001,0,1
1,755,Mira Road East,0,86760.0,0,1
1,755,Mira Road East,1,86400.0,0,1
1,765,Mira Road East,0,88200.0,0,1
1,765,Mira Road East,1,87600.0,0,1
1,690,Mira Road East,0,79560.0,0,1
1,690,Mira Road East,1,79200.0,0,1
1,785,Mira Road East,0,90360.0,0,1
1,785,Mira Road East,1,90000.0,0,1
1,775,Mira Road East,1,87600.0,0,1
2,1015,Mira Road East,0,110760.0,0,1
2,1015,Mira Road East,1,110400.0,0,1
2,1010,Mira Road East,0,109560.0,0,1
2,1010,Mira Road East,1,109200.0,0,1
2,915,Mira Road East,0,103560.0,0,1
1,665,Mira Road East,0,77519.99999999999,0,1
2,915,Mira Road East,1,103200.0,0,1
1,665,Mira Road East,1,77400.0,0,1
3,1360,Mira Road East,1,142800.0,0,1
2,1120,Mira Road East,1,121200.0,0,1
2,982,Mira Road East,0,110544.0,0,1
2,982,Mira Road East,1,110424.0,0,1
2,1110,Mira Road East,1,112488.0,0,1
2,980,Mira Road East,0,103416.0,0,1
2,1050,Mira Road East,1,117180.0,0,1
2,1000,Mira Road East,0,105600.0,0,1
1,755,Mira Road East,0,77400.0,0,1
1,755,Mira Road East,1,76800.0,0,1
2,1000,Mira Road East,1,106200.0,0,1
1,765,Mira Road East,1,79200.0,0,1
1,690,Mira Road East,1,70200.0,0,1
1,785,Mira Road East,0,81000.0,0,1
2,1040,Mira Road East,1,107400.0,0,1
1,710,Mira Road East,1,85500.0,0,1
1,785,Mira Road East,1,80400.0,0,1
1,700,Mira Road East,1,72000.0,0,1
1,745,Mira Road East,1,82800.0,0,1
1,775,Mira Road East,0,77400.0,0,1
1,690,Mira Road East,0,73200.0,0,1
1,775,Mira Road East,1,76800.0,0,1
1,690,Mira Road East,1,72600.0,0,1
1,690,Mira Road East,0,78360.0,0,1
3,1350,Mira Road East,0,164400.00000000003,0,1
1,690,Mira Road East,1,78000.0,0,1
3,1350,Mira Road East,1,162000.0,0,1
1,710,Mira Road East,0,74640.0,0,1
2,995,Mira Road East,1,126000.0,0,1
1,710,Mira Road East,0,80400.0,0,1
1,730,Mira Road East,1,81600.0,0,1
1,710,Mira Road East,1,74160.0,0,1
2,1040,Mira Road East,1,109440.0,0,1
2,1040,Mira Road East,1,111000.0,0,1
1,710,Mira Road East,1,72000.0,0,1
1,710,Mira Road East,1,72000.0,0,1
1,700,Mira Road East,1,72000.0,0,1
2,1050,Mira Road East,1,96000.0,0,1
1,730,Mira Road East,1,79200.0,0,1
1,710,Mira Road East,1,70800.0,0,1
2,1120,Mira Road East,0,127200.0,0,1
2,1120,Mira Road East,1,127200.0,0,1
3,1360,Mira Road East,0,194400.00000000003,0,1
3,1360,Mira Road East,1,194400.00000000003,0,1
3,1330,Mira Road East,0,170400.0,0,1
1,715,Mira Road East,0,87000.0,0,1
3,1450,Mira Road East,0,187200.0,0,1
3,1450,Mira Road East,1,186000.0,0,1
3,1350,Mira Road East,0,175200.0,0,1
3,1350,Mira Road East,1,172800.0,0,1
2,1100,Mira Road East,1,144000.0,0,1
1,715,Mira Road East,1,86400.0,0,1
2,1000,Mira Road East,0,103200.0,0,1
1,690,Mira Road East,1,69600.0,0,1
1,720,Mira Road East,1,75600.0,0,1
2,1070,Mira Road East,1,98400.0,0,1
1,630,Mira Road East,1,77400.0,0,1
2,1000,Mira Road East,1,105600.0,0,1
2,990,Mira Road East,1,97200.0,0,1
2,975,Mira Road East,0,105000.0,0,1
2,950,Mira Road East,1,94200.0,0,1
2,975,Mira Road East,1,104400.0,0,1
1,745,Mira Road East,0,78600.0,0,1
2,995,Mira Road East,0,100200.0,0,1
2,995,Mira Road East,1,99600.0,0,1
1,745,Mira Road East,1,78000.0,0,1
2,1060,Mira Road East,1,96000.0,0,1
1,755,Mira Road East,1,79800.0,0,1
1,730,Mira Road East,1,73200.0,0,1
1,745,Mira Road East,0,77400.0,0,1
1,745,Mira Road East,1,76800.0,0,1
1,720,Mira Road East,0,74400.0,0,1
1,735,Mira Road East,0,76200.0,0,1
1,720,Mira Road East,1,73800.0,0,1
1,735,Mira Road East,1,75600.0,0,1
1,710,Mira Road East,0,72960.0,0,1
1,710,Mira Road East,1,73200.0,0,1
1,700,Mira Road East,1,72000.0,0,1
1,710,Mira Road East,0,72600.0,0,1
2,1010,Mira Road East,1,130800.0,0,1
1,700,Mira Road East,0,73200.0,0,1
1,700,Mira Road East,1,72600.0,0,1
1,620,Mira Road East,0,64200.0,0,1
1,710,Mira Road East,1,81000.0,0,1
2,1070,Mira Road East,0,115560.0,0,1
1,720,Mira Road East,0,78600.0,0,1
2,1070,Mira Road East,1,115200.0,0,1
1,700,Mira Road East,1,77400.0,0,1
2,1070,Mira Road East,0,114840.0,0,1
1,700,Mira Road East,0,76200.0,0,1
1,700,Mira Road East,1,75600.0,0,1
2,1010,Mira Road East,0,128400.0,0,1
2,1150,Mira Road East,1,138000.0,0,1
2,1020,Mira Road East,1,105360.0,0,1
2,1090,Mira Road East,1,126000.0,0,1
2,1050,Mira Road East,1,119532.0,0,1
2,1000,Mira Road East,1,111876.0,0,1
1,870,Mira Road East,1,85680.00000000001,0,1
1,815,Mira Road East,1,76919.99999999999,0,1
1,725,Mira Road East,1,80400.0,0,1
1,710,Mira Road East,1,72120.0,0,1
1,782,Mira Road East,0,75000.0,0,1
2,1020,Mira Road East,0,105720.0,0,1
1,750,Mira Road East,0,72000.0,0,0
1,712,Mira Road East,0,76800.0,0,0
2,920,Mira Road East,1,98400.0,0,1
1,712,Mira Road East,0,79200.0,0,1
2,920,Mira Road East,1,105600.0,0,1
2,920,Mira Road East,0,106200.0,0,1
2,920,Mira Road East,0,108000.0,0,0
3,1410,Mira Road East,0,160800.0,0,1
3,1410,Mira Road East,1,162000.0,0,1
1,650,Mira Road East,1,70800.0,0,1
1,650,Mira Road East,0,72000.0,0,1
1,693,Mira Road East,1,80400.0,0,1
1,693,Mira Road East,0,81600.0,0,0
2,972,Mira Road East,1,112956.0,0,1
2,972,Mira Road East,0,113520.0,0,0
3,1386,Mira Road East,0,162000.0,0,0
3,1386,Mira Road East,1,163200.00000000003,0,1
1,769,Mira Road East,1,75840.0,0,1
1,769,Mira Road East,0,76080.0,0,1
2,974,Mira Road East,1,99600.0,0,1
1,769,Mira Road East,0,78480.00000000001,0,0
1,670,Mira Road East,1,70800.0,0,1
1,670,Mira Road East,0,71400.0,0,0
2,980,Mira Road East,0,105600.0,0,0
2,980,Mira Road East,1,106200.0,0,1
1,650,Mira Road East,1,63120.0,0,0
1,650,Mira Road East,0,63360.0,0,0
1,760,Mira Road East,1,67008.0,0,1
1,760,Mira Road East,0,67200.0,0,1
1,760,Mira Road East,0,68400.0,0,0
2,980,Mira Road East,1,99108.0,0,1
1,680,Mira Road East,0,70008.0,0,1
1,680,Mira Road East,0,70800.0,0,0
2,980,Mira Road East,1,93551.99999999999,0,1
2,980,Mira Road East,0,94680.00000000001,0,1
2,980,Mira Road East,0,96000.0,0,0
1,780,Mira Road East,1,75768.0,0,1
1,780,Mira Road East,0,76140.0,0,1
1,780,Mira Road East,0,77400.0,0,0
2,980,Mira Road East,1,99132.0,0,1
2,1230,Mira Road East,1,115416.0,0,1
2,1230,Mira Road East,0,115800.0,0,1
2,1010,Mira Road East,1,119724.0,0,1
2,1010,Mira Road East,0,120000.0,0,1
1,670,Mira Road East,0,76800.0,0,1
3,1340,Mira Road East,0,157200.0,0,0
3,1340,Mira Road East,0,156000.0,0,1
1,670,Mira Road East,0,78000.0,0,0
2,920,Mira Road East,1,118692.0,0,1
2,920,Mira Road East,0,118776.0,0,1
1,750,Mira Road East,1,73260.0,0,1
1,750,Mira Road East,0,74880.0,0,0
2,940,Mira Road East,1,106536.0,0,1
2,940,Mira Road East,0,106800.0,0,1
2,940,Mira Road East,0,108000.0,0,0
2,920,Mira Road East,0,93600.0,0,0
2,1050,Mira Road East,0,152400.0,0,0
1,750,Mira Road East,0,72600.0,0,1
2,1010,Mira Road East,1,93600.0,0,1
2,1010,Mira Road East,0,94800.0,0,1
1,750,Mira Road East,1,71400.0,0,1
1,750,Mira Road East,0,72000.0,0,1
3,1400,Mira Road East,0,153600.0,0,1
3,1400,Mira Road East,1,150000.0,0,1
2,1010,Mira Road East,0,96000.0,0,0
1,650,Mira Road East,1,65400.0,0,1
1,650,Mira Road East,0,66600.0,0,1
2,920,Mira Road East,1,91800.0,0,1
2,920,Mira Road East,1,93000.0,0,1
2,920,Mira Road East,1,96960.0,0,1
2,920,Mira Road East,0,100404.0,0,1
2,920,Mira Road East,0,101400.0,0,0
1,670,Mira Road East,1,69600.0,0,1
1,670,Mira Road East,0,70800.0,0,1
2,1001,Mira Road East,1,97608.0,0,1
2,1001,Mira Road East,0,98136.0,0,1
2,1001,Mira Road East,0,98772.0,0,0
1,720,Mira Road East,0,73920.0,0,1
1,720,Mira Road East,0,74400.0,0,0
2,910,Mira Road East,0,101400.0,0,1
2,910,Mira Road East,0,102000.0,0,0
3,1400,Mira Road East,0,153600.0,0,1
3,1410,Mira Road East,0,160800.0,0,1
3,1400,Mira Road East,0,156000.0,0,0
2,950,Mira Road East,0,110400.0,0,0
2,980,Mira Road East,0,105600.0,0,0
2,920,Mira Road East,0,100800.0,0,0
1,650,Mira Road East,0,72000.0,0,1
1,712,Mira Road East,0,76800.0,0,0
2,980,Mira Road East,0,99948.00000000001,0,1
2,920,Mira Road East,0,118776.0,0,1
1,670,Mira Road East,0,76800.0,0,1
2,864,Mira Road East,0,100800.0,0,0
2,950,Mira Road East,1,108000.0,0,1
1,712,Mira Road East,1,78000.0,0,1
2,920,Mira Road East,0,118776.0,0,1
1,670,Mira Road East,0,76800.0,0,1
1,720,Mira Road East,1,73344.0,0,1
1,670,Mira Road East,1,75888.0,0,1
1,680,Mira Road East,1,69516.0,0,1
1,700,Mira Road East,1,87216.00000000001,0,1
1,700,Mira Road East,0,87360.0,0,1
1,700,Mira Road East,0,87840.0,0,0
2,1010,Mira Road East,0,120000.0,0,0
3,1340,Mira Road East,1,154800.0,0,1
1,674,Mira Road East,1,74520.0,0,1
2,975,Mira Road East,1,101652.0,0,1
2,980,Mira Road East,1,103296.0,0,1
2,1170,Mira Road East,1,146400.0,0,1
2,1152,Mira Road East,1,144000.0,0,1
2,1145,Mira Road East,1,142800.0,0,1
2,1108,Mira Road East,1,140400.0,0,1
3,1395,Mira Road East,1,168000.0,0,1
2,1090,Mira Road East,1,134400.00000000003,0,1
2,966,Mira Road East,1,124800.0,0,1
2,1175,Mira Road East,1,148800.0,0,1
2,970,Mira Road East,1,123600.0,0,1
1,715,Mira Road East,1,90816.00000000001,0,1
1,675,Mira Road East,1,87648.00000000001,0,1
1,700,Mira Road East,1,73800.0,0,1
2,1167,Mira Road East,1,118704.0,0,1
2,1010,Mira Road East,1,101952.0,0,1
1,766,Mira Road East,1,77928.0,0,1
1,732,Mira Road East,1,77087.99999999999,0,1
3,1570,Mira Road East,1,182400.0,0,1
3,1555,Mira Road East,1,176400.0,0,1
1,730,Mira Road East,1,79200.0,0,1
2,990,Mira Road East,0,118800.0,0,0
1,646,Mira Road East,0,79200.0,0,0
2,995,Mira Road East,0,114000.0,0,0
2,1062,Mira Road East,1,114000.0,0,1
1,705,Mira Road East,0,84000.0,0,1
2,1020,Mira Road East,1,99600.0,0,1
2,990,Mira Road East,1,109800.0,0,0
2,1090,Mira Road East,1,104400.0,0,1
2,1030,Mira Road East,0,102000.0,0,1
2,1100,Mira Road East,1,112800.0,0,1
1,720,Mira Road East,0,86640.0,0,0
1,720,Mira Road East,0,86400.0,0,1
2,1045,Mira Road East,1,100500.0,0,0
1,690,Mira Road East,0,75600.0,0,0
1,690,Mira Road East,0,75600.0,0,1
2,1050,Mira Road East,0,103200.0,0,1
1,730,Mira Road East,0,79200.0,0,1
2,1100,Mira Road East,0,118200.0,0,1
1,690,Mira Road East,0,69600.0,0,1
1,770,Mira Road East,0,77400.0,0,1
1,730,Mira Road East,0,74280.0,0,1
1,1040,Mira Road East,0,111360.0,0,1
2,970,Mira Road East,0,102480.0,0,1
2,1060,Mira Road East,0,126000.0,0,1
1,770,Mira Road East,0,84480.00000000001,0,1
1,715,Mira Road East,0,76200.0,0,1
2,1105,Mira Road East,1,140400.0,0,1
2,1120,Mira Road East,0,121200.0,0,1
1,710,Mira Road East,0,82800.0,0,1
1,665,Mira Road East,0,77160.0,0,1
2,1100,Mira Road East,0,140400.0,0,1
3,1360,Mira Road East,0,145200.0,0,1
2,970,Mira Road East,0,102480.0,0,1
2,1060,Mira Road East,0,126000.0,0,1
1,770,Mira Road East,0,84480.00000000001,0,1
1,715,Mira Road East,0,76200.0,0,1
