bhk,type,locality,area,price,price_unit,region,status,age,price_in_USD
3,0,8683,902,2.59,Cr,62,1,New,310800.0
2,0,8683,645,1.92,Cr,62,1,New,230400.0
2,0,8683,645,1.92,Cr,62,1,New,230400.0
1,0,8390,411,32.5,L,190,1,New,39000.0
1,0,8390,411,32.5,L,190,1,New,39000.0
1,0,8390,411,32.5,L,190,1,New,39000.0
1,0,8390,411,32.5,L,190,1,New,39000.0
2,0,8390,553,44.0,L,190,1,New,52800.0
2,0,8390,553,44.0,L,190,1,New,52800.0
1,0,8390,400,32.0,L,190,1,New,38400.0
1,0,8390,400,32.0,L,190,1,New,38400.0
2,0,8390,583,45.0,L,190,1,New,54000.0
2,0,8390,583,45.0,L,190,1,New,54000.0
4,0,4567,1150,2.8,Cr,8,1,Resale,336000.0
2,0,4580,1227,91.0,L,198,0,Resale,109200.0
3,0,2927,1152,88.0,L,198,0,Resale,105600.0
4,0,3232,1135,62.0,L,47,0,Resale,74400.0
1,3,4258,400,23.0,L,198,0,Resale,27600.0
1,0,8761,580,80.0,L,57,0,Resale,96000.0
1,0,3019,420,1.0,Cr,8,0,Resale,120000.0
1,0,767,380,88.0,L,30,1,New,105600.0
2,0,767,764,1.85,Cr,30,1,New,222000.0
1,0,2400,500,77.0,L,117,0,Resale,92400.0
1,0,196,550,41.41,L,194,1,Resale,49691.99999999999
4,1,5145,1490,1.8,Cr,125,0,Resale,216000.0
1,0,5817,515,25.0,L,2,1,Resale,30000.0
2,0,8893,1100,1.0,Cr,20,1,Resale,120000.0
1,0,7701,685,45.0,L,76,0,Resale,54000.0
1,0,8379,450,41.37,L,50,1,New,49643.99999999999
2,0,8379,650,57.99,L,50,1,New,69588.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,4006,1980,1.75,Cr,119,0,Resale,210000.0
3,0,2187,1750,5.75,Cr,147,0,Resale,690000.0
1,0,2731,650,27.62,L,190,0,Resale,33144.0
2,0,1884,1000,68.5,L,91,0,Resale,82200.0
1,0,2612,690,62.0,L,140,1,Resale,74400.0
1,3,3541,400,18.0,L,15,0,Resale,21600.0
2,0,5050,1017,1.59,Cr,62,1,Resale,190800.0
2,0,5286,1265,1.55,Cr,194,0,Resale,186000.0
1,0,9165,700,37.0,L,130,1,Resale,44400.0
1,0,6728,625,21.9,L,78,0,Resale,26280.0
3,0,2158,1350,2.1,Cr,194,0,Resale,252000.0
1,0,7858,675,28.0,L,86,0,Resale,33600.0
1,0,7858,700,28.51,L,86,0,Resale,34212.0
1,0,7858,700,28.51,L,86,0,Resale,34212.0
1,0,2836,770,42.0,L,91,0,Resale,50400.0
3,0,4140,1062,75.0,L,6,0,Resale,90000.0
3,0,7161,1360,2.7,Cr,57,0,Resale,324000.0
1,0,8986,500,27.6,L,47,1,Resale,33120.0
2,0,5317,1100,1.99,Cr,34,0,Resale,238800.0
2,0,1879,650,2.62,Cr,1,1,Resale,314400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,9307,1090,1.16,Cr,117,0,Resale,139200.0
2,0,8538,989,37.0,L,5,0,Resale,44400.0
1,3,5885,275,45.0,L,7,0,Resale,54000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,1172,1400,1.4,Cr,134,0,Resale,168000.0
2,0,2927,1152,84.0,L,198,0,Resale,100800.0
2,0,1880,800,2.5,Cr,215,0,Resale,300000.0
2,0,4812,672,1.03,Cr,194,0,New,123600.0
1,0,4812,330,49.98,L,194,0,New,59976.0
1,0,4812,343,51.95,L,194,0,New,62340.0
2,0,4812,659,1.01,Cr,194,0,New,121200.0
2,0,4812,489,74.98,L,194,0,New,89976.0
2,0,4812,505,77.44,L,194,0,New,92928.0
2,0,9265,973,30.0,L,131,1,Resale,36000.0
2,0,1880,1000,2.75,Cr,215,0,Resale,330000.0
3,0,5148,875,50.0,L,205,0,Resale,60000.0
2,0,4823,498,69.99,L,194,1,New,83987.99999999999
1,0,4696,650,38.0,L,140,0,Resale,45600.0
2,0,9266,1145,75.0,L,140,0,Resale,90000.0
1,0,6595,575,60.0,L,74,0,Resale,72000.0
3,0,2570,1300,3.19,Cr,30,0,Resale,382800.0
1,0,2848,670,26.5,L,15,0,Resale,31800.0
2,0,852,1150,59.0,L,91,0,Resale,70800.0
2,0,3838,1100,79.99,L,88,0,Resale,95987.99999999999
1,0,3972,700,48.99,L,124,0,Resale,58788.0
1,0,2088,695,34.2,L,205,1,Resale,41040.00000000001
5,0,8968,2920,12.0,Cr,155,0,Resale,1440000.0
2,0,3232,980,45.97,L,47,0,Resale,55164.0
2,0,4560,1150,1.75,Cr,132,0,Resale,210000.0
2,0,3611,978,1.9,Cr,120,0,Resale,228000.0
1,0,3567,565,19.5,L,125,0,Resale,23400.0
2,0,1278,850,40.0,L,125,0,Resale,48000.0
1,0,78,298,27.0,L,151,1,New,32400.0
1,0,78,298,27.0,L,151,1,New,32400.0
1,0,78,313,27.56,L,151,1,New,33072.0
1,0,78,313,27.56,L,151,1,New,33072.0
1,0,78,298,27.0,L,151,1,New,32400.0
1,0,78,298,27.0,L,151,1,New,32400.0
1,0,995,600,18.0,L,104,1,Resale,21600.0
2,0,7154,676,1.5,Cr,81,1,Resale,180000.0
1,0,5420,750,84.0,L,194,0,Resale,100800.0
1,0,7117,650,1.34,Cr,81,0,Resale,160800.0
2,0,3146,964,54.5,L,47,0,Resale,65400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,2530,650,39.0,L,198,0,Resale,46800.0
2,0,3888,425,21.54,L,41,0,Resale,25848.0
2,0,2010,935,44.5,L,5,0,Resale,53400.0
1,0,517,450,89.0,L,204,0,Resale,106800.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,1634,1655,2.55,Cr,147,0,Resale,306000.0
1,0,9631,512,65.0,L,198,0,Resale,78000.0
3,0,5149,1275,69.99,L,125,0,Resale,83987.99999999999
2,0,5659,854,1.55,Cr,154,0,Resale,186000.0
2,0,1827,830,56.61,L,76,0,Resale,67932.0
1,0,6887,540,1.0,Cr,57,0,Resale,120000.0
2,0,720,1080,1.9,Cr,108,0,Resale,228000.0
1,0,3455,660,51.0,L,47,1,Resale,61200.0
2,0,1579,790,3.75,Cr,20,0,Resale,450000.0
1,0,6435,660,71.0,L,2,0,Resale,85200.0
1,0,9258,550,36.0,L,47,1,Resale,43200.0
1,0,7365,671,43.0,L,47,1,Resale,51600.0
1,0,4951,506,24.3,L,84,1,Resale,29160.0
2,0,571,1230,1.35,Cr,117,0,Resale,162000.0
1,0,5899,475,2.75,Cr,88,1,Resale,330000.0
1,0,7776,600,95.0,L,62,0,Resale,114000.0
2,0,5887,850,59.5,L,205,0,Resale,71400.0
1,0,5076,600,2.35,Cr,155,0,Resale,282000.0
1,0,6455,395,55.99,L,24,0,Resale,67188.0
1,0,2510,496,15.0,L,28,0,Resale,18000.0
1,0,7263,525,21.0,L,205,1,Resale,25200.0
1,3,7263,405,17.0,L,205,1,Resale,20400.0
3,0,5047,1090,1.1,Cr,117,0,Resale,132000.0
2,0,7287,658,1.3,Cr,7,0,Resale,156000.0
1,0,4348,475,17.5,L,136,0,Resale,21000.0
1,0,529,600,22.0,L,84,1,Resale,26400.0
3,0,4322,1800,3.6,Cr,8,0,Resale,432000.0
2,0,1096,1250,89.0,L,157,0,Resale,106800.0
1,0,4073,800,55.0,L,8,0,Resale,66000.0
2,0,7451,528,24.19,L,84,0,New,29028.0
2,0,7451,528,24.19,L,84,0,New,29028.0
1,0,7451,276,14.0,L,84,0,New,16800.0
1,0,7451,276,14.0,L,84,0,New,16800.0
2,0,7451,528,24.19,L,84,0,New,29028.0
2,0,7451,528,24.19,L,84,0,New,29028.0
1,0,7451,276,14.0,L,84,0,New,16800.0
1,0,7451,276,14.0,L,84,0,New,16800.0
2,0,5417,870,1.45,Cr,79,0,Resale,174000.0
1,0,9499,464,1.25,Cr,80,0,Resale,150000.0
2,0,9300,1070,88.0,L,117,1,Resale,105600.0
1,0,8236,600,21.0,L,47,0,Resale,25200.0
1,0,6717,500,1.3,Cr,185,0,Resale,156000.0
1,0,4363,638,25.5,L,4,0,Resale,30600.0
2,0,8236,700,25.0,L,47,0,Resale,30000.0
1,0,1555,780,85.0,L,96,0,Resale,102000.0
1,0,8189,650,75.9,L,194,0,Resale,91080.00000000001
1,0,5243,610,52.0,L,198,0,Resale,62400.0
1,0,9589,550,34.0,L,125,0,Resale,40800.0
2,0,6240,909,60.0,L,133,0,Resale,72000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,1085,640,23.0,L,16,0,Resale,27600.0
1,0,1085,640,23.0,L,16,0,Resale,27600.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,1888,1200,32.0,L,83,1,Resale,38400.0
1,0,1085,640,23.0,L,16,0,Resale,27600.0
1,0,1888,1200,32.0,L,83,1,Resale,38400.0
1,0,1888,1200,32.0,L,83,1,Resale,38400.0
1,0,1888,1200,32.0,L,83,1,Resale,38400.0
1,0,1888,1200,32.0,L,83,1,Resale,38400.0
2,0,8986,1075,51.0,L,47,0,Resale,61200.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,2.0,Cr,8,0,Resale,240000.0
3,0,5628,1925,9.0,Cr,148,0,Resale,1080000.0
1,0,3852,630,25.0,L,93,0,Resale,30000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,9056,729,41.0,L,140,0,Resale,49200.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,6448,1037,1.3,Cr,194,0,Resale,156000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,5058,1300,3.99,Cr,113,0,Resale,478800.0
2,0,1607,670,1.05,Cr,79,0,Resale,126000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
2,0,9030,670,18.0,L,28,0,Resale,21600.0
1,0,9056,729,42.0,L,140,0,Resale,50400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,8493,675,48.0,L,83,0,Resale,57600.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,3296,900,1.95,Cr,79,1,Resale,234000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,1931,900,1.6,Cr,108,0,Resale,192000.0
1,0,9220,602,34.0,L,140,0,Resale,40800.0
1,0,5322,1111,1.11,Cr,79,0,Resale,133200.00000000003
4,0,4339,2000,12.0,Cr,155,0,Resale,1440000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,3,649,375,11.81,L,84,0,Resale,14172.0
1,0,649,400,12.5,L,84,0,Resale,15000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,2341,3300,12.0,Cr,100,0,Resale,1440000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
2,0,1745,1134,75.0,L,190,0,Resale,90000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,2550,715,1.65,Cr,7,0,Resale,198000.0
2,0,2550,715,1.65,Cr,7,0,Resale,198000.0
2,0,2550,715,1.65,Cr,7,0,Resale,198000.0
2,0,2550,715,1.65,Cr,7,0,Resale,198000.0
2,0,2550,715,1.65,Cr,7,0,Resale,198000.0
2,0,2550,715,1.65,Cr,7,0,Resale,198000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
4,0,1623,1700,87.0,L,205,0,Resale,104400.0
1,0,6861,550,25.0,L,194,0,Resale,30000.0
2,0,5599,660,1.6,Cr,120,0,Resale,192000.0
2,0,6556,850,2.25,Cr,7,0,Resale,270000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,5770,800,32.0,L,196,0,Resale,38400.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
2,0,5049,1380,55.0,L,4,0,Resale,66000.0
2,0,5049,995,38.0,L,4,1,Resale,45600.0
2,3,1179,421,92.0,L,7,0,Resale,110400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,1446,672,50.0,L,188,0,Resale,60000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,235,533,88.0,L,213,0,Resale,105600.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,607,653,1.5,Cr,94,1,Resale,180000.0
2,0,607,653,1.5,Cr,94,1,Resale,180000.0
2,0,607,653,1.5,Cr,94,1,Resale,180000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,3604,700,89.0,L,61,0,Resale,106800.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
2,0,1501,770,1.8,Cr,56,0,Resale,216000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,9625,1005,82.0,L,140,0,Resale,98400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
2,0,6964,771,1.75,Cr,80,0,Resale,210000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,5628,1925,9.0,Cr,148,0,Resale,1080000.0
3,0,4732,1200,5.5,Cr,104,1,Resale,660000.0
3,0,4732,1200,5.3,Cr,104,1,Resale,636000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,7972,800,1.35,Cr,34,0,Resale,162000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,7972,800,1.35,Cr,34,0,Resale,162000.0
1,0,7972,800,1.35,Cr,34,0,Resale,162000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,3,8230,675,48.0,L,47,0,Resale,57600.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,803,670,49.5,L,198,1,Resale,59400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,2285,2250,13.0,Cr,128,0,Resale,1560000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,609,500,18.0,L,84,1,Resale,21600.0
2,0,609,700,27.0,L,84,1,Resale,32400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,2892,670,28.0,L,190,0,Resale,33600.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,1653,860,38.0,L,136,0,Resale,45600.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,8272,775,27.0,L,4,0,Resale,32400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,650,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,3,1696,310,75.0,L,147,0,Resale,90000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,9424,575,97.0,L,23,0,Resale,116400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,3092,665,27.85,L,5,0,Resale,33420.0
3,0,1982,1115,66.0,L,217,0,Resale,79200.0
1,0,4299,650,36.0,L,26,0,Resale,43200.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,8810,750,56.0,L,47,0,Resale,67200.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,9091,960,40.0,L,5,0,Resale,48000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,4745,1700,2.8,Cr,94,0,Resale,336000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,1666,625,31.0,L,95,0,Resale,37200.0
1,0,6582,765,92.0,L,157,0,Resale,110400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,8986,500,27.0,L,47,1,Resale,32400.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,1937,1150,2.61,Cr,154,0,Resale,313200.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,8868,2000,1.75,Cr,40,0,Resale,210000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,8868,3000,2.0,Cr,40,0,Resale,240000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
2,0,7985,1150,60.0,L,15,0,Resale,72000.0
3,0,9030,1200,39.9,L,28,0,Resale,47880.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,3,4527,560,1.6,Cr,155,0,Resale,192000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,3677,620,24.0,L,84,0,Resale,28800.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
3,0,7981,880,1.85,Cr,120,0,Resale,222000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
1,0,6905,651,20.0,L,8,0,Resale,24000.0
