bhk,type,locality,area,region,status,age,price_in_USD
1,0,9353,385,154,1,0,138000.0
1,0,9353,538,154,1,0,192000.0
1,0,9353,538,154,1,0,192000.0
1,0,9353,428,154,1,0,153600.0
1,0,9353,428,154,1,0,153600.0
1,0,9353,778,154,1,0,276000.0
1,0,9353,778,154,1,0,276000.0
4,0,1661,1453,31,0,0,540000.0
4,0,1661,1453,31,0,0,540000.0
3,0,1661,1192,31,0,0,444000.0
3,0,1661,1192,31,0,0,444000.0
4,0,1661,1453,31,0,0,540000.0
4,0,1661,1453,31,0,0,540000.0
3,0,1661,1192,31,0,0,444000.0
3,0,1661,1192,31,0,0,444000.0
1,0,1539,555,114,1,0,193200.00000000003
1,0,1539,555,114,1,0,193200.00000000003
1,0,1539,555,114,1,0,193200.00000000003
1,0,1539,555,114,1,0,193200.00000000003
1,0,1539,434,114,1,0,181200.0
1,0,1539,434,114,1,0,181200.0
2,0,1539,689,114,1,0,230400.0
2,0,1539,689,114,1,0,230400.0
1,0,1539,551,114,1,0,182400.0
1,0,1539,551,114,1,0,182400.0
1,0,2281,450,76,0,0,40800.0
1,0,2281,450,76,0,0,40800.0
1,0,2281,450,76,0,0,40800.0
1,0,2281,450,76,0,0,40800.0
1,0,351,458,76,1,0,53988.0
1,0,351,458,76,1,0,53988.0
2,0,351,663,76,1,0,83976.0
1,0,351,458,76,1,0,53988.0
1,0,351,458,76,1,0,53988.0
2,0,351,663,76,1,0,83976.0
2,0,351,663,76,1,0,83976.0
2,0,2592,540,75,1,0,53556.0
1,0,2592,363,75,1,0,35964.0
2,0,2592,540,75,1,0,53556.0
2,0,2592,540,75,1,0,53556.0
1,0,2592,363,75,1,0,35964.0
1,0,2592,363,75,1,0,35964.0
1,0,2592,407,75,1,0,40332.0
1,0,2592,407,75,1,0,40332.0
2,0,2871,555,75,1,0,55812.0
2,0,2871,571,75,1,0,56400.0
2,0,2871,555,75,1,0,55812.0
1,0,2871,383,75,1,0,37536.0
2,0,2871,555,75,1,0,55812.0
2,0,2871,555,75,1,0,55812.0
2,0,2871,571,75,1,0,56400.0
2,0,2871,571,75,1,0,56400.0
1,0,2871,383,75,1,0,37536.0
1,0,2871,383,75,1,0,37536.0
1,0,2871,358,75,1,0,37188.0
1,0,2871,358,75,1,0,37188.0
1,0,2871,402,75,1,0,38340.0
1,0,2871,402,75,1,0,38340.0
2,0,2870,540,75,1,0,54600.0
2,0,2870,540,75,1,0,54600.0
1,0,2870,363,75,1,0,37164.0
1,0,2870,363,75,1,0,37164.0
2,0,2870,540,75,1,0,54600.0
2,0,2870,540,75,1,0,54600.0
1,0,2870,363,75,1,0,37164.0
1,0,2870,363,75,1,0,37164.0
1,0,2870,407,75,1,0,38459.99999999999
1,0,2870,407,75,1,0,38459.99999999999
1,0,2870,394,75,1,0,37800.0
1,0,2870,394,75,1,0,37800.0
1,0,2870,387,75,1,0,37560.0
1,0,2870,387,75,1,0,37560.0
1,0,423,436,47,1,0,75828.0
1,0,423,436,47,1,0,75828.0
1,0,423,436,47,1,0,75828.0
1,0,423,436,47,1,0,75828.0
2,0,423,583,47,1,0,106308.0
2,0,423,583,47,1,0,106308.0
2,0,9278,754,76,1,0,95987.99999999999
2,0,9278,754,76,1,0,95987.99999999999
2,0,9278,754,76,1,0,95987.99999999999
2,0,9278,754,76,1,0,95987.99999999999
3,0,9278,1057,76,1,0,134400.00000000003
3,0,9278,1057,76,1,0,134400.00000000003
2,0,8133,555,80,1,0,165599.99999999997
3,0,8133,811,80,1,0,242400.0
3,0,8133,744,80,1,0,223200.0
2,0,8133,555,80,1,0,165599.99999999997
2,0,8133,555,80,1,0,165599.99999999997
3,0,8133,811,80,1,0,242400.0
3,0,8133,811,80,1,0,242400.0
3,0,8133,744,80,1,0,223200.0
3,0,8133,744,80,1,0,223200.0
2,0,8133,649,80,1,0,194400.00000000003
2,0,8133,649,80,1,0,194400.00000000003
1,0,8133,424,80,1,0,127200.0
1,0,8133,424,80,1,0,127200.0
1,0,8133,415,80,1,0,123600.0
1,0,8133,415,80,1,0,123600.0
1,0,1598,404,62,1,0,141600.0
1,0,1598,420,62,1,0,148800.0
2,0,1598,659,62,1,0,231600.0
1,0,1598,404,62,1,0,141600.0
1,0,1598,404,62,1,0,141600.0
1,0,1598,420,62,1,0,148800.0
1,0,1598,420,62,1,0,148800.0
2,0,1598,659,62,1,0,231600.0
2,0,1598,659,62,1,0,231600.0
3,0,2573,973,108,1,0,358800.00000000006
3,0,2573,973,108,1,0,358800.00000000006
2,0,2573,710,108,1,0,244800.0
2,0,2573,710,108,1,0,244800.0
3,0,2573,973,108,1,0,358800.00000000006
3,0,2573,973,108,1,0,358800.00000000006
2,0,2573,710,108,1,0,244800.0
2,0,2573,710,108,1,0,244800.0
2,0,2169,560,194,0,0,201600.0
2,0,2169,560,194,0,0,201600.0
2,0,2169,560,194,0,0,201600.0
2,0,2169,560,194,0,0,201600.0
1,0,2169,435,194,0,0,147600.0
1,0,2169,435,194,0,0,147600.0
2,0,2169,505,194,0,0,182400.0
2,0,2169,505,194,0,0,182400.0
1,0,2169,471,194,0,0,159600.0
1,0,2169,471,194,0,0,159600.0
3,0,1944,1240,69,1,0,483600.0
3,0,1944,1240,69,1,0,483600.0
4,0,1944,1990,69,1,0,775200.0
4,0,1944,1990,69,1,0,775200.0
3,0,1944,1240,69,1,0,483600.0
3,0,1944,1240,69,1,0,483600.0
4,0,1944,1990,69,1,0,775200.0
4,0,1944,1990,69,1,0,775200.0
3,0,1944,1242,69,1,0,483600.0
3,0,1944,1242,69,1,0,483600.0
2,0,1944,929,69,1,0,362400.0
2,0,1944,929,69,1,0,362400.0
2,0,1944,969,69,1,0,376800.0
2,0,1944,969,69,1,0,376800.0
2,0,2431,627,216,1,0,322800.0
2,0,2431,627,216,1,0,322800.0
3,0,2431,937,216,1,0,488400.0
3,0,2431,937,216,1,0,488400.0
2,0,2431,627,216,1,0,322800.0
2,0,2431,627,216,1,0,322800.0
3,0,2431,937,216,1,0,488400.0
3,0,2431,937,216,1,0,488400.0
2,0,2431,756,216,1,0,386400.00000000006
2,0,2431,756,216,1,0,386400.00000000006
2,0,2431,662,216,1,0,340800.0
2,0,2431,662,216,1,0,340800.0
3,0,2431,993,216,1,0,517199.99999999994
3,0,2431,993,216,1,0,517199.99999999994
2,0,7279,782,20,1,0,540000.0
2,0,7279,782,20,1,0,540000.0
2,0,7279,782,20,1,0,540000.0
2,0,7279,782,20,1,0,540000.0
3,0,7337,1019,216,0,0,549600.0
3,0,7337,1019,216,0,0,549600.0
3,0,7337,1019,216,0,0,549600.0
3,0,7337,1019,216,0,0,549600.0
1,0,7337,609,216,0,0,328800.00000000006
1,0,7337,609,216,0,0,328800.00000000006
1,0,7337,434,216,0,0,234000.0
1,0,7337,434,216,0,0,234000.0
1,0,7337,443,216,0,0,238800.0
1,0,7337,443,216,0,0,238800.0
1,0,7337,432,216,0,0,232800.0
1,0,7337,432,216,0,0,232800.0
4,0,7337,1182,216,0,0,637199.9999999999
4,0,7337,1182,216,0,0,637199.9999999999
4,0,7337,1020,216,0,0,550800.0
4,0,7337,1020,216,0,0,550800.0
1,0,7337,611,216,0,0,328800.00000000006
1,0,7337,611,216,0,0,328800.00000000006
3,0,7337,1038,216,0,0,560400.0
3,0,7337,1038,216,0,0,560400.0
2,0,7337,599,216,0,0,322800.0
2,0,7337,599,216,0,0,322800.0
3,0,2676,1296,155,1,0,750000.0
3,0,2912,1063,20,0,0,700800.0
3,0,2912,1063,20,0,0,700800.0
3,0,2912,1063,20,0,0,700800.0
3,0,2912,1063,20,0,0,700800.0
3,0,2535,1700,69,1,0,816000.0
3,0,2535,1700,69,1,0,816000.0
3,0,2535,1700,69,1,0,816000.0
3,0,2535,1700,69,1,0,816000.0
1,0,4857,417,141,1,0,208800.0
1,0,4857,417,141,1,0,208800.0
1,0,4857,420,141,1,0,210000.0
1,0,4857,420,141,1,0,210000.0
1,0,4857,417,141,1,0,208800.0
1,0,4857,417,141,1,0,208800.0
1,0,4857,420,141,1,0,210000.0
1,0,4857,420,141,1,0,210000.0
3,0,7245,964,39,1,0,648000.0
3,0,7245,964,39,1,0,648000.0
3,0,7245,949,39,1,0,618000.0
3,0,7245,949,39,1,0,618000.0
3,0,7245,964,39,1,0,648000.0
3,0,7245,964,39,1,0,648000.0
3,0,7245,949,39,1,0,618000.0
3,0,7245,949,39,1,0,618000.0
2,0,8235,769,39,0,0,423600.0
2,0,8235,769,39,0,0,423600.0
2,0,8235,767,39,0,0,422400.0
2,0,8235,767,39,0,0,422400.0
2,0,8235,769,39,0,0,423600.0
2,0,8235,769,39,0,0,423600.0
2,0,8235,767,39,0,0,422400.0
2,0,8235,767,39,0,0,422400.0
3,0,8235,1138,39,0,0,627600.0000000001
3,0,8235,1138,39,0,0,627600.0000000001
3,0,3620,1699,32,0,0,1059600.0
3,0,3620,1699,32,0,0,1059600.0
2,0,3620,1158,32,0,0,722399.9999999999
2,0,3620,1158,32,0,0,722399.9999999999
3,0,3620,1699,32,0,0,1059600.0
3,0,3620,1699,32,0,0,1059600.0
2,0,3620,1158,32,0,0,722399.9999999999
2,0,3620,1158,32,0,0,722399.9999999999
3,0,3620,1485,32,0,0,926400.0
3,0,3620,1485,32,0,0,926400.0
3,0,3623,1140,32,1,0,556800.0
3,0,3623,1140,32,1,0,556800.0
3,0,3623,1140,32,1,0,556800.0
3,0,3623,1140,32,1,0,556800.0
2,0,3623,851,32,1,0,477600.0
2,0,3623,851,32,1,0,477600.0
3,0,3623,1699,32,1,0,883200.0
3,0,3623,1699,32,1,0,883200.0
2,0,3623,1158,32,1,0,627600.0000000001
2,0,3623,1158,32,1,0,627600.0000000001
3,0,3623,1354,32,1,0,662399.9999999999
3,0,3623,1354,32,1,0,662399.9999999999
2,0,3623,1214,32,1,0,658800.0
2,0,3623,1214,32,1,0,658800.0
2,0,3623,958,32,1,0,538800.0
2,0,3623,958,32,1,0,538800.0
3,0,3623,1485,32,1,0,771600.0
3,0,3623,1485,32,1,0,771600.0
2,0,8009,815,31,1,0,312000.0
2,0,8009,815,31,1,0,312000.0
2,0,8009,713,31,1,0,273599.99999999994
2,0,8009,713,31,1,0,273599.99999999994
2,0,8009,815,31,1,0,312000.0
2,0,8009,815,31,1,0,312000.0
2,0,8009,713,31,1,0,273599.99999999994
2,0,8009,713,31,1,0,273599.99999999994
2,0,3887,624,31,1,0,300000.0
2,0,3887,624,31,1,0,300000.0
2,0,3887,624,31,1,0,300000.0
2,0,3887,624,31,1,0,300000.0
3,0,1218,720,108,1,0,202800.0
3,0,1218,720,108,1,0,202800.0
3,0,1218,720,108,1,0,202800.0
3,0,1218,720,108,1,0,202800.0
2,0,1218,615,108,1,0,172800.0
2,0,1218,615,108,1,0,172800.0
2,0,1218,577,108,1,0,162000.0
2,0,1218,577,108,1,0,162000.0
3,0,1218,675,108,1,0,189600.0
3,0,1218,675,108,1,0,189600.0
2,0,826,645,62,1,0,216000.0
2,0,826,645,62,1,0,216000.0
2,0,826,645,62,1,0,216000.0
2,0,826,645,62,1,0,216000.0
2,0,826,691,62,1,0,231600.0
2,0,826,691,62,1,0,231600.0
1,0,3764,4252,108,0,0,1249200.0
1,0,3764,4252,108,0,0,1249200.0
1,0,3764,4252,108,0,0,1249200.0
1,0,3764,4252,108,0,0,1249200.0
1,0,3764,4650,108,0,0,1366800.0
1,0,3764,4650,108,0,0,1366800.0
2,0,3764,7632,108,0,0,2242800.0
2,0,3764,7632,108,0,0,2242800.0
2,0,3764,7244,108,0,0,2128799.9999999995
2,0,3764,7244,108,0,0,2128799.9999999995
1,3,3764,2637,108,0,0,775200.0
1,3,3764,2637,108,0,0,775200.0
1,0,3764,4930,108,0,0,1448400.0
1,0,3764,4930,108,0,0,1448400.0
2,0,3764,7492,108,0,0,2202000.0
2,0,3764,7492,108,0,0,2202000.0
3,0,3086,1238,62,1,0,423600.0
3,0,3086,1238,62,1,0,423600.0
3,0,3086,1181,62,1,0,402000.0
3,0,3086,1181,62,1,0,402000.0
3,0,3086,1238,62,1,0,423600.0
3,0,3086,1238,62,1,0,423600.0
3,0,3086,1181,62,1,0,402000.0
3,0,3086,1181,62,1,0,402000.0
3,0,3086,1174,62,1,0,402000.0
3,0,3086,1174,62,1,0,402000.0
4,0,3086,1510,62,1,0,512399.99999999994
4,0,3086,1510,62,1,0,512399.99999999994
2,0,9040,640,8,0,0,244800.0
2,0,9040,640,8,0,0,244800.0
2,0,9040,640,8,0,0,244800.0
2,0,9040,640,8,0,0,244800.0
2,0,3756,1015,188,0,0,82787.99999999999
3,0,3749,850,96,0,0,254400.0
2,0,3749,650,96,0,0,184800.0
1,0,3749,550,96,0,0,118800.0
1,0,284,600,154,0,0,186000.0
3,0,8517,1328,34,0,0,253200.0
2,0,2417,1060,117,0,0,127200.0
2,0,9047,1050,117,0,0,113076.0
1,0,2417,740,117,0,0,82800.0
1,0,5026,675,117,0,0,71388.0
3,0,6457,1170,117,0,0,138000.0
3,0,2417,1385,117,0,0,153600.0
1,0,9300,720,117,0,0,69600.0
2,0,2208,950,194,0,1,178800.0
1,0,3033,750,198,0,1,76800.0
2,0,3033,1100,198,0,1,114000.0
1,0,3276,575,194,0,1,81600.0
4,0,8779,1500,91,0,0,526800.0
2,0,4395,1200,91,0,1,142800.0
1,0,4683,640,117,0,1,70800.0
5,0,6016,2700,8,0,1,270000.0
2,0,7546,890,188,1,1,57600.0
2,0,4175,945,76,0,1,78000.0
3,0,1485,2340,76,1,1,238800.0
3,0,3114,1245,194,1,0,204000.0
2,0,1144,696,194,1,0,126000.0
2,0,9595,950,217,0,0,63000.0
1,0,2441,550,217,1,0,34200.0
3,0,2252,1450,147,0,1,594000.0
2,0,4978,1150,44,0,1,324000.0
2,0,3550,1150,120,0,1,252000.0
1,0,4241,760,24,0,0,85680.00000000001
1,0,1845,600,79,0,1,156000.0
1,0,4344,553,194,1,0,73200.0
2,0,7117,771,81,0,1,138000.0
3,0,7122,928,47,1,0,94800.0
2,0,7122,670,47,1,0,68400.0
3,0,1833,2500,34,0,1,828000.0
2,0,1123,1100,91,0,1,186000.0
2,0,4768,1050,91,0,1,110400.0
1,0,7122,420,47,1,0,44400.0
2,0,3165,729,47,1,0,69588.0
3,0,3114,1245,194,1,0,204000.0
2,0,3278,730,213,1,0,183600.0
2,0,3114,804,194,1,0,121200.0
1,0,3114,580,194,1,0,88200.0
3,0,3459,1365,91,0,1,198000.0
1,0,5615,650,91,0,1,74400.0
2,0,3165,1023,47,1,0,95987.99999999999
2,0,3155,986,47,1,0,98387.99999999999
2,0,3155,740,47,1,0,73788.0
4,0,7155,2550,23,0,1,660000.0
1,0,3606,456,120,0,1,98400.0
3,0,3622,1100,120,0,1,270000.0
1,0,360,530,120,0,1,115200.0
2,0,4735,880,117,0,1,108000.0
2,0,4735,880,117,0,1,108000.0
4,0,7155,2550,23,0,1,660000.0
1,0,3606,456,120,0,1,98400.0
3,0,3622,1100,120,0,1,270000.0
1,0,360,530,120,0,1,115200.0
2,0,7134,1100,120,0,1,228000.0
2,0,7284,1150,120,0,1,192000.0
3,0,7929,1350,120,0,1,468000.0
2,0,4007,1100,123,0,1,276000.0
2,0,9043,875,120,0,1,169200.0
2,0,1845,1000,79,0,1,192000.0
1,0,8157,565,125,0,1,26400.0
2,0,7728,1150,198,0,1,120000.0
2,0,856,1270,198,0,1,174000.0
3,0,856,1660,198,0,1,234000.0
2,0,4412,654,190,1,0,68400.0
2,0,4412,654,190,1,0,68400.0
1,0,4412,473,190,1,0,48000.0
1,0,4412,473,190,1,0,48000.0
1,0,4412,430,190,1,0,45600.0
1,0,4412,430,190,1,0,45600.0
2,0,4412,716,190,1,0,72600.0
2,0,4412,716,190,1,0,72600.0
2,0,8905,1100,2,0,1,132000.0
1,0,3544,625,50,0,0,39600.0
3,0,7116,1350,7,0,1,321600.0
2,0,7048,850,194,0,1,150000.0
3,0,7235,1200,194,0,1,228000.0
2,0,7048,1055,194,0,1,180000.0
2,0,7193,1000,194,0,1,186000.0
1,0,2006,650,117,0,0,72792.0
3,0,7948,1255,194,1,0,348000.0
1,0,3737,710,76,0,1,62400.0
2,0,8140,1020,117,1,0,102000.0
1,0,7595,750,117,1,0,76800.0
2,0,2718,1205,117,1,0,140400.0
2,0,2718,1005,117,1,0,132000.0
1,0,1803,665,78,0,1,67200.0
1,0,1803,665,78,0,1,69600.0
2,0,7554,1100,91,0,1,114000.0
4,0,5895,2460,91,0,1,576000.0
2,0,3254,750,47,0,0,52800.0
2,0,2969,819,56,1,0,216000.0
2,0,2969,715,56,1,0,186000.0
1,0,2969,520,56,1,0,132000.0
1,0,3254,600,47,0,0,37200.0
2,0,3165,1023,47,1,0,95987.99999999999
3,0,5650,1090,79,0,1,210000.0
1,0,5399,525,79,0,1,102000.0
1,0,5399,525,79,0,1,96000.0
4,0,915,1600,194,0,1,276000.0
4,0,916,1600,194,0,1,276000.0
4,0,916,1600,194,0,1,360000.0
2,0,1662,742,194,1,1,132000.0
2,0,1662,755,194,1,1,134400.00000000003
3,4,3163,3116,26,1,0,440400.0
3,4,3163,2800,26,1,0,310800.0
4,4,3163,4050,26,1,0,601200.0
3,4,3163,4091,26,1,0,585600.0
2,0,608,664,154,1,0,232800.0
2,0,608,655,154,1,0,229200.0
1,0,608,460,154,1,0,150000.0
1,0,608,449,154,1,0,146400.0
2,0,608,676,154,1,0,236400.0
2,0,608,650,154,1,0,225600.0
3,0,8448,1340,194,1,1,354000.0
5,0,8448,2500,194,1,1,960000.0
4,4,4708,3150,194,0,1,750000.0
4,4,4708,3100,194,0,1,744000.0
5,0,5217,4000,194,0,1,960000.0
4,0,5217,3500,194,0,1,900000.0
1,0,1895,650,78,0,1,63600.0
3,0,4238,1450,78,0,1,142800.0
1,0,4568,650,78,0,1,74400.0
2,0,2471,1100,78,0,1,117600.0
1,0,6552,650,78,0,1,60000.0
1,0,7041,530,194,0,1,62400.0
2,0,5671,900,91,0,1,104400.0
5,0,6016,1800,8,0,1,270000.0
3,0,5563,1300,20,0,1,660000.0
2,0,1364,680,8,0,1,168000.0
1,0,970,650,117,0,1,78000.0
2,0,9560,850,194,0,1,166799.99999999997
2,0,1305,820,194,0,1,146400.0
1,0,7964,575,79,0,1,128400.0
2,0,6997,1100,154,0,1,206400.0
1,0,1184,650,34,0,1,105600.0
1,0,1846,441,26,1,0,51600.0
2,0,3254,750,47,1,0,52800.0
2,0,7625,1026,194,1,0,223200.0
1,0,7625,526,194,1,0,123600.0
2,0,7286,800,34,1,0,186000.0
2,0,5633,900,34,0,1,204000.0
3,0,7736,1200,44,0,0,384000.0
4,0,1400,1850,34,0,0,558000.0
3,0,5606,1300,34,0,1,477600.0
3,0,9676,1020,194,0,1,189600.0
3,0,7806,1600,91,0,1,330000.0
1,0,5176,550,194,1,0,66000.0
1,0,705,700,76,1,0,55740.0
2,0,3294,623,190,1,0,51000.0
1,0,3294,434,190,1,0,38400.0
1,0,3294,397,190,1,0,32400.0
1,0,9579,550,217,0,0,36600.0
1,0,4925,750,24,0,0,74400.0
1,0,4332,735,117,0,0,69600.0
1,0,8183,595,117,0,1,31200.0
2,0,1525,1015,76,0,1,86400.0
2,0,4908,1020,117,1,0,105600.0
2,0,9153,1300,198,0,1,126000.0
2,0,3033,1100,198,0,1,114000.0
2,0,5514,1100,2,0,1,174000.0
1,0,5896,600,68,0,1,141600.0
2,0,3254,750,47,1,0,52800.0
1,0,5972,520,2,0,1,103200.0
3,0,339,1400,8,0,1,540000.0
3,0,3064,1400,8,0,1,438000.0
1,0,6428,475,8,0,1,120000.0
1,0,6428,472,8,0,1,114000.0
2,0,6900,865,8,0,1,300000.0
3,0,5530,1450,8,0,1,456000.0
3,0,7603,1550,8,0,1,570000.0
2,0,5517,725,8,0,1,204000.0
3,0,4530,1550,32,1,0,829200.0
3,0,4529,2000,32,1,0,912000.0
3,0,339,1450,8,0,1,541200.0
1,0,4888,630,117,0,1,72000.0
1,0,2006,650,117,0,1,78000.0
2,0,2118,880,117,0,1,114000.0
2,0,5026,1075,117,1,0,105600.0
2,0,2858,800,117,0,1,132000.0
2,0,9328,1050,117,0,1,144000.0
2,0,3563,1000,117,0,1,102000.0
2,0,9324,1040,117,0,1,132000.0
2,0,6330,900,117,0,1,112800.0
2,0,7806,1200,91,0,1,186000.0
2,0,7134,1150,120,0,1,216000.0
3,0,9669,1150,120,0,1,276000.0
1,0,6107,580,125,0,1,29400.0
1,0,363,600,125,0,1,36000.0
1,0,3205,650,194,0,1,93000.0
1,0,3343,425,79,0,1,93600.0
1,0,3165,646,47,1,0,55800.0
2,0,4812,655,194,0,1,92400.0
3,0,2808,1051,76,0,1,105588.0
2,0,614,1050,76,0,1,79200.0
1,0,2821,740,76,0,1,67200.0
1,0,3818,660,76,0,1,64188.0
3,0,6072,1330,76,0,1,150000.0
3,0,3418,1200,76,0,1,121200.0
2,0,5694,1000,8,0,1,96000.0
2,0,7536,860,76,0,1,78000.0
2,0,9401,730,76,0,1,54000.0
3,0,2808,1051,76,0,1,105588.0
2,0,614,1050,76,0,1,79200.0
2,0,7652,1220,117,0,0,129600.0
1,0,5034,723,117,0,1,85200.0
1,0,8531,455,194,1,0,43200.0
2,0,7668,721,34,1,0,194400.00000000003
2,0,7668,721,34,1,0,194400.00000000003
2,0,7668,645,34,1,0,174000.0
2,0,7668,645,34,1,0,174000.0
2,0,7668,668,34,1,0,180000.0
2,0,7668,668,34,1,0,180000.0
3,0,987,1840,39,0,0,866400.0
3,0,987,1840,39,0,0,866400.0
4,0,987,1943,39,0,0,958800.0
4,0,987,1943,39,0,0,958800.0
3,0,987,1840,39,0,0,866400.0
3,0,987,1840,39,0,0,866400.0
4,0,987,1943,39,0,0,958800.0
4,0,987,1943,39,0,0,958800.0
3,0,987,1525,39,0,0,718800.0
3,0,987,1525,39,0,0,718800.0
4,0,987,2345,39,0,0,1156800.0
4,0,987,2345,39,0,0,1156800.0
1,0,5036,756,117,0,1,90660.0
1,0,5036,756,117,1,0,76644.0
1,0,1682,670,4,1,0,33600.0
2,0,8364,1000,194,0,1,138000.0
3,0,9065,1000,194,0,1,144000.0
3,0,2238,1210,194,0,1,264000.0
2,0,4405,1230,91,0,0,144000.0
2,0,3756,941,188,0,0,76788.0
3,0,3756,2149,188,0,0,145200.0
2,0,8170,1020,117,0,0,103200.0
2,0,7389,900,34,0,1,156000.0
2,0,6588,1040,78,0,1,102000.0
1,0,5179,585,76,0,1,49800.0
1,0,7536,670,76,0,1,54000.0
1,0,9470,525,76,0,1,42480.0
2,0,3830,1200,76,0,1,79200.0
1,0,5201,585,76,0,1,43200.0
2,0,8861,1050,75,0,1,91200.0
1,0,7249,750,76,0,1,61200.0
1,0,6019,765,76,0,1,52800.0
1,0,6364,520,154,0,1,108000.0
2,0,5955,580,76,0,1,55188.0
3,0,696,1400,31,0,0,296400.00000000006
1,0,8338,1000,80,1,0,259200.0
3,0,9065,1200,194,0,1,162000.0
1,0,1162,680,194,0,1,84000.0
3,0,7119,950,194,0,1,144000.0
2,0,3203,950,194,0,1,156000.0
3,0,1841,1175,213,0,1,600000.0
2,0,1841,880,213,0,1,372000.0
2,0,1291,750,217,1,0,55536.0
1,0,1291,750,217,1,0,42600.0
1,0,7241,750,217,0,0,46788.0
1,0,2441,750,217,1,0,37440.0
2,0,2441,750,217,1,0,51456.0
5,0,4438,1600,217,1,0,145200.0
2,0,4438,750,217,1,0,58800.0
2,0,8616,860,217,0,0,55500.0
2,0,1228,1100,68,0,1,271199.99999999994
2,0,5625,1050,205,0,1,236400.0
3,0,5336,2126,8,0,1,612000.0
1,0,6026,500,8,0,1,126000.0
2,0,4076,1100,8,0,1,294000.0
2,0,4426,850,8,0,1,210000.0
3,0,6664,1650,8,0,1,498000.0
3,0,294,1260,217,0,1,97200.0
2,0,874,1100,68,0,1,264000.0
3,0,874,1250,68,0,1,360000.0
3,0,8746,1400,8,0,1,432000.0
2,0,1228,1100,68,0,1,271199.99999999994
2,0,5625,1050,205,0,1,236400.0
3,0,5336,2126,8,0,1,612000.0
1,0,6026,500,8,0,1,126000.0
2,0,4076,1100,8,0,1,294000.0
1,0,3373,700,217,0,0,42000.0
2,0,3072,750,217,0,0,49500.0
1,0,3072,650,217,0,0,40500.0
1,0,7244,550,217,1,0,46788.0
2,0,3491,750,217,0,0,47988.0
2,0,3981,750,124,1,0,61620.0
1,0,1897,550,217,0,0,36000.0
2,0,1618,750,217,1,0,58800.0
3,0,294,1260,217,0,1,97200.0
1,0,9543,500,194,0,1,62400.0
2,0,4806,980,194,0,1,210000.0
2,0,3256,1287,102,0,1,542399.9999999999
2,0,5825,1050,91,0,1,114000.0
2,0,4939,1180,91,0,1,156000.0
2,0,8472,1240,117,1,0,101388.0
1,0,5169,730,117,1,0,74760.0
1,0,2419,756,117,0,0,76800.0
2,0,3072,750,217,0,0,49500.0
1,3,3072,750,217,0,0,40740.00000000001
2,0,8221,750,217,0,0,51000.0
3,0,1014,860,205,1,0,90000.0
2,0,1014,750,205,1,0,61200.0
2,0,4438,750,217,1,0,72600.0
1,0,4438,750,217,1,0,45504.0
1,0,1841,640,213,0,1,207600.0
3,0,9227,1775,55,0,1,312000.0
1,0,7504,590,160,0,1,108000.0
1,0,4042,710,72,0,1,58200.0
3,0,7137,1370,47,0,0,95819.99999999999
2,0,3187,1500,47,0,1,138000.0
2,0,4523,1125,198,0,1,103200.0
2,0,3316,660,79,0,1,156000.0
1,0,3343,565,79,0,1,108000.0
3,0,3319,1255,79,0,1,252000.0
3,0,3345,1830,79,0,1,390000.0
2,0,3316,660,79,0,1,150000.0
1,0,5399,400,79,0,1,78000.0
3,0,5650,1090,79,0,1,198000.0
2,0,7134,1000,120,0,1,258000.0
2,0,6378,1050,120,0,1,216000.0
3,0,9669,1400,120,0,1,348000.0
3,0,4145,1400,120,0,1,270000.0
2,0,4143,850,120,0,1,192000.0
3,0,4145,1400,120,0,1,270000.0
2,0,4143,850,120,0,1,192000.0
3,0,9669,1100,120,0,1,288000.0
2,0,7157,800,120,1,0,192000.0
3,0,3696,1350,120,0,1,360000.0
3,0,5871,1350,120,0,1,294000.0
2,0,360,755,120,0,1,186000.0
1,3,7771,450,120,0,1,81600.0
3,0,9669,1300,120,0,1,342000.0
2,0,360,850,120,0,1,170400.0
2,0,7135,850,120,0,1,216000.0
1,0,7284,600,120,0,1,138000.0
3,0,3301,1500,120,0,1,302400.0
2,0,360,900,120,0,1,186000.0
3,0,7155,1450,23,0,1,324000.0
1,0,7284,600,120,0,1,128400.0
2,0,2678,550,120,1,0,132000.0
2,0,9669,1100,120,0,1,210000.0
2,0,838,1040,88,0,1,450000.0
2,0,8184,1210,117,1,0,138000.0
2,0,103,1000,79,0,1,228000.0
2,0,1937,850,154,0,1,300000.0
2,0,7253,937,194,0,1,126000.0
2,0,2403,840,117,0,0,102000.0
3,0,6279,1550,57,0,1,318000.0
2,0,255,600,213,1,0,168000.0
2,0,1618,750,217,1,0,61500.0
2,0,4341,750,217,1,0,86160.0
1,0,8304,750,217,1,0,47400.0
1,0,4341,750,217,1,0,52800.0
2,0,3427,825,117,0,1,90000.0
1,0,4916,575,117,0,1,66600.0
1,0,1618,750,217,1,0,45600.0
3,0,298,960,217,0,0,88740.0
2,0,1618,750,217,1,0,61500.0
1,0,8304,750,217,1,0,47400.0
1,0,4341,750,217,1,0,52800.0
1,0,4341,750,217,1,0,47964.0
2,0,4341,750,217,1,0,86160.0
1,0,298,750,217,0,0,41988.0
2,0,255,600,213,1,0,168000.0
2,0,256,800,213,0,0,166799.99999999997
1,0,1918,500,56,0,0,138000.0
3,0,7135,1320,120,0,1,336000.0
3,0,4104,2080,2,1,0,300000.0
2,0,4104,1400,2,1,0,234000.0
